title,price,location,rooms,size_sqm,url
Wohnen in der Johannagasse 3A: Sanierte 3-4 Zimmer Wohnung (Bis 09/2028 befristet vermietet),€ 399.000,"Wien, 05. Bezirk, Margareten",3,76,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/wohnen-in-der-johannagasse-3a-sanierte-3-4-zimmer-wohnung-bis-09-2028-befristet-vermietet-1941577463/
"Loft mit Gewerbefläche, Wohnbereich und Garagenplatz",€ 320.000,"Wien, 07. Bezirk, Neubau",3,100,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/loft-mit-gewerbeflaeche-wohnbereich-und-garagenplatz-1180357306/
Top City Lage! Altbau Erstbezug im 7.Bezirk!,€ 498.000,"Wien, 07. Bezirk, Neubau",3,71,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/top-city-lage-altbau-erstbezug-im-7-bezirk-1110840555/
Rennweg: Elegante 3-Zimmer-Wohnung im 6. Lifstock mit Weitblick & perfekter Infrastruktur,€ 550.000,"Wien, 03. Bezirk, Landstraße",3,82,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/rennweg-elegante-3-zimmer-wohnung-im-6-lifstock-mit-weitblick-perfekter-infrastruktur-795879601/
++NEU++ Altbaujuwel: 3 Zimmer mit Charme & Entwicklungspotenzial,€ 449.000,"Wien, 09. Bezirk, Alsergrund",3,95,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1090-alsergrund/-neu-altbaujuwel-3-zimmer-mit-charme-entwicklungspotenzial-1047504169/
Gepflegte Altbauwohnung nahe der U3-Station Schlachthausgasse - stilvoll saniert I Balkon mit Innenhofausrichtung I Nähe BFI Wien,€ 499.900,"Wien, 03. Bezirk, Landstraße",3,75,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/gepflegte-altbauwohnung-nahe-der-u3-station-schlachthausgasse-stilvoll-saniert-i-balkon-mit-innenhofausrichtung-i-naehe-bfi-wien-1918975625/
"+ Lerchenfeld Living-direkt am Gürtel + Balkonwohnung - Ideal für Pärchen, Singles und WGs in der Nähe der Innenstadt",€ 497.000,"Wien, 07. Bezirk, Neubau",3,63,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/-lerchenfeld-living-direkt-am-guertel-balkonwohnung-ideal-fuer-paerchen-singles-und-wgs-in-der-naehe-der-innenstadt-1526793020/
++NEU++ sanierungsbedürftige 3-Zimmer Erdgeschoss-Wohnung nahe Augarten!,€ 199.000,"Wien, 20. Bezirk, Brigittenau",3,64,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/-neu-sanierungsbeduerftige-3-zimmer-erdgeschoss-wohnung-nahe-augarten-1192273998/
3-Zimmer-Wohnung am Prater Jesuitenwiese,€ 396.000,"Wien, 02. Bezirk, Leopoldstadt",3,60,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/3-zimmer-wohnung-am-prater-jesuitenwiese-1662355971/
SOLEY - 3-Zimmer Wohnung mit Balkon - Ihr neues Zuhause! - Top 46,€ 544.000,"Wien, 20. Bezirk, Brigittenau",3,73,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/soley-3-zimmer-wohnung-mit-balkon-ihr-neues-zuhause-top-46-1904675813/
"97,72 m2 große, 3 Zimmer Altbauwohnung auf der Wiedner Hauptstraße!",€ 449.000,"Wien, 05. Bezirk, Margareten",3,98,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/97-72-m2-grosse-3-zimmer-altbauwohnung-auf-der-wiedner-hauptstrasse-1861385419/
Lerchenfelder Gürtel 24,ab € 328.400,"Wien, 07. Bezirk, Neubau",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1070-neubau/lerchenfelder-guertel-24-1465438259/
Gassergasse! Vermietete 3 Zimmerwohnung!,€ 348.000,"Wien, 05. Bezirk, Margareten",3,66,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/gassergasse-vermietete-3-zimmerwohnung-1744362104/
Charmante Dachgeschoßwohnung in der Josefstadt - Nähe Altes AKH & Confraternität,€ 498.500,"Wien, 08. Bezirk, Josefstadt",3,82,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1080-josefstadt/charmante-dachgeschosswohnung-in-der-josefstadt-naehe-altes-akh-confraternitaet-2102652247/
Perfekte Aufteilung: Anlage-Wohnung mit 3 Zimmern und 2 Balkonen | URBAN DAHEIM | BAUFELD 13,€ 492.000,"Wien, 03. Bezirk, Landstraße",3,65,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/perfekte-aufteilung-anlage-wohnung-mit-3-zimmern-und-2-balkonen-urban-daheim-baufeld-13-2024891241/
ZWISCHEN AUGARTEN UND PRATER/ 78 m² Neubaueigentum / 3 Zimmer / gute Raumaufteilung,€ 350.000,"Wien, 02. Bezirk, Leopoldstadt",3,78,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/zwischen-augarten-und-prater-78-m-neubaueigentum-3-zimmer-gute-raumaufteilung-1700850179/
ERSTBEZUG NACH SANIERUNG - BEZUGSFERTIG MÄERZ 2026 - 3-ZIMMER-WOHNUNG IN TOP LAGE - HOFRUHELAGE - BARRIEREFREI - NÄHE HAUPTBAHNHOF,€ 398.000,"Wien, 05. Bezirk, Margareten",3,65,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/erstbezug-nach-sanierung-bezugsfertig-maeerz-2026-3-zimmer-wohnung-in-top-lage-hofruhelage-barrierefrei-naehe-hauptbahnhof-1817649025/
Khunngasse - WG-tauglicher 3 Zimmer Neubau mit separater Einbauküche,€ 545.000,"Wien, 03. Bezirk, Landstraße",3,105,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/khunngasse-wg-tauglicher-3-zimmer-neubau-mit-separater-einbaukueche-1544609501/
Topsanierte Altbauwohnung mit Balkon in Mariahilf (provisionsfrei vom Eigentümer),€ 498.000,"Wien, 06. Bezirk, Mariahilf",3,61,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1060-mariahilf/topsanierte-altbauwohnung-mit-balkon-in-mariahilf-provisionsfrei-vom-eigentuemer-1358441775/
++Neu++ Traumhafte 3-Zimmer-Wohnung in Top-Lage zwischen Taborstraße und Praterstern,€ 439.000,"Wien, 02. Bezirk, Leopoldstadt",3,92,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/-neu-traumhafte-3-zimmer-wohnung-in-top-lage-zwischen-taborstrasse-und-praterstern-1692262084/
Sanierungsbedürftige Drei-Zimmer-Wohnung direkt an der U3 Schlachthausgasse,€ 330.000,"Wien, 03. Bezirk, Landstraße",3,69,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/sanierungsbeduerftige-drei-zimmer-wohnung-direkt-an-der-u3-schlachthausgasse-1566652906/
Planen Sie für die Zukunft! Vermietete Wohnungen in aufstrebender Wohnlage!,€ 245.650,"Wien, 05. Bezirk, Margareten",3,84,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/planen-sie-fuer-die-zukunft-vermietete-wohnungen-in-aufstrebender-wohnlage-1266973494/
"Top Anbindung: Schöne Drei-Zimmer-Wohnung nahe U3, Donaukanal & Bus 77A",€ 549.000,"Wien, 03. Bezirk, Landstraße",3,101,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/top-anbindung-schoene-drei-zimmer-wohnung-nahe-u3-donaukanal-bus-77a-1124904020/
perfekt aufgeteilte 3 Zimmerwohnung nähe Naschmarkt in Hofruhelage! (WG-geeignet),€ 398.000,"Wien, 06. Bezirk, Mariahilf",3,76,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1060-mariahilf/perfekt-aufgeteilte-3-zimmerwohnung-naehe-naschmarkt-in-hofruhelage-wg-geeignet-884934325/
Sanierungsbedürftige Drei-Zimmer-Wohnung direkt an der U3,€ 375.000,"Wien, 03. Bezirk, Landstraße",3,84,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/sanierungsbeduerftige-drei-zimmer-wohnung-direkt-an-der-u3-1453290056/
"Sehr hübsche, sonnige und stilvolle Albauwohnung: Toplage Nähe Mariahilferstraße, 3 Zimmer + Küche, 2. Stock, U6-Westbahnhof, U3-Zieglergasse!",€ 499.900,"Wien, 06. Bezirk, Mariahilf",3,97,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1060-mariahilf/sehr-huebsche-sonnige-und-stilvolle-albauwohnung-toplage-naehe-mariahilferstrasse-3-zimmer-kueche-2-stock-u6-westbahnhof-u3-zieglergasse-1689921631/
Helle und großzügige 3-Zimmer-Wohnung im 5.Bezirk!,€ 349.000,"Wien, 05. Bezirk, Margareten",3,83,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/helle-und-grosszuegige-3-zimmer-wohnung-im-5-bezirk-1315875498/
** EXZELLENTE VERKEHRSANBINDUNG U5 & U2 - SANIERT - BARRIEREFREIE WOHNUNG MIT BALKON **,€ 319.000,"Wien, 05. Bezirk, Margareten",3,61,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/-exzellente-verkehrsanbindung-u5-u2-saniert-barrierefreie-wohnung-mit-balkon-1712469421/
VILLAGE IM DRITTEN | BAUFELD 14A | NATÜRLICH DRAUSSEN | ANLEGER,€ 494.100,"Wien, 03. Bezirk, Landstraße",3,70,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/village-im-dritten-baufeld-14a-natuerlich-draussen-anleger-1532726156/
Historischer Flair & stille Lage: 3-Zimmer-Altbau mit Herz - unbefristet vermietet,€ 129.000,"Wien, 09. Bezirk, Alsergrund",3,61,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1090-alsergrund/historischer-flair-stille-lage-3-zimmer-altbau-mit-herz-unbefristet-vermietet-1744682347/
Lichtdurchflutete 3-Zimmer-Altbauwohnung in repräsentativem Gründerzeithaus | ab sofort,€ 357.500,"Wien, 07. Bezirk, Neubau",3,70,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/lichtdurchflutete-3-zimmer-altbauwohnung-in-repraesentativem-gruenderzeithaus-ab-sofort-1728377327/
++NEU++ Moderne 3-Zimmer-Wohnung mit Balkon und Top-Infrastruktur! Millenium City Nähe,€ 345.000,"Wien, 20. Bezirk, Brigittenau",3,70,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/-neu-moderne-3-zimmer-wohnung-mit-balkon-und-top-infrastruktur-millenium-city-naehe-1273194958/
Unbefristet vermietet - Investition in die Zukunft - provisionsfrei für den Käufer!,€ 322.290,"Wien, 06. Bezirk, Mariahilf",3,107,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1060-mariahilf/unbefristet-vermietet-investition-in-die-zukunft-provisionsfrei-fuer-den-kaeufer-2004022918/
L24 - SOPHISTICATED LIVING,€ 490.000,"Wien, 09. Bezirk, Alsergrund",3,66,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1090-alsergrund/l24-sophisticated-living-1105850329/
+++ Großzügige 3-Zimmer Wohnung I 82m2 I inkl. Lift und 2 Kellerabteilen +++,€ 299.000,"Wien, 20. Bezirk, Brigittenau",3,82,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/-grosszuegige-3-zimmer-wohnung-i-82m2-i-inkl-lift-und-2-kellerabteilen-1511439505/
Generalsanierte 3-Zimmer-Wohnung direkt beim Hannovermarkt,€ 440.000,"Wien, 20. Bezirk, Brigittenau",3,70,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/generalsanierte-3-zimmer-wohnung-direkt-beim-hannovermarkt-744187276/
INNENSTÄDTISCHE - RENOVIERUNGSBEDÜRFTIGE ALTBAU-WOHNUNG -ca.82m2- mit sehr viel Potenzial - in Top Lage Wiens beim NASCHMARKT - Nähe KARLSPLATZ!,€ 355.000,"Wien, 04. Bezirk, Wieden",3,82,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1040-wieden/innenstaedtische-renovierungsbeduerftige-altbau-wohnung-ca-82m2-mit-sehr-viel-potenzial-in-top-lage-wiens-beim-naschmarkt-naehe-karlsplatz-1640989331/
** ZENTRALE 3 ZIMMER STADTWOHNUNG MIT LIFT - NEUBAU - MILLENIUM CITY & DONAUINSEL UM DIE ECKE **,€ 349.000,"Wien, 20. Bezirk, Brigittenau",3,91,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/-zentrale-3-zimmer-stadtwohnung-mit-lift-neubau-millenium-city-donauinsel-um-die-ecke-1155824618/
Zentral wohnen in ruhiger Lage - 3-Zimmer-Wohnung mit separater Küche / WG-geeignet - attraktiver Preis im 3. Bezirk,€ 299.000,"Wien, 03. Bezirk, Landstraße",3,63,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/zentral-wohnen-in-ruhiger-lage-3-zimmer-wohnung-mit-separater-kueche-wg-geeignet-attraktiver-preis-im-3-bezirk-923106579/
Charmante 3-Zimmer-Altbauwohnung mit Balkon in Bestlage des 7. Bezirks,€ 439.000,"Wien, 07. Bezirk, Neubau",3,72,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/charmante-3-zimmer-altbauwohnung-mit-balkon-in-bestlage-des-7-bezirks-2098753655/
Helle 3-Zimmer-Wohnung mit gr. Terrasse nahe Naschmarkt | Klima | 3 Gehminuten U4 Pilgramgasse,€ 497.000,"Wien, 06. Bezirk, Mariahilf",3,75,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1060-mariahilf/helle-3-zimmer-wohnung-mit-gr-terrasse-nahe-naschmarkt-klima-3-gehminuten-u4-pilgramgasse-1557553922/
5. Wiedner Hauptstrasse 3-ZIMMER BALKONEIGENTUM MIT FERNBLICK,€ 265.000,"Wien, 05. Bezirk, Margareten",3,60,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/5-wiedner-hauptstrasse-3-zimmer-balkoneigentum-mit-fernblick-1160353206/
3 ZIMMER WOHNUNG BEI U6 STADTHALLE,€ 449.500,"Wien, 07. Bezirk, Neubau",3,84,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/3-zimmer-wohnung-bei-u6-stadthalle-2093303115/
"Schöne 3-Zimmer DG-Wohnung direkt bei U3/Station Schlachthausgasse, 1030!",€ 449.000,"Wien, 03. Bezirk, Landstraße",3,77,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/schoene-3-zimmer-dg-wohnung-direkt-bei-u3-station-schlachthausgasse-1030-1821485396/
1030! Sanierungsbedürftige 2-3 Zimmer Wohnung nahe U3!,€ 375.000,"Wien, 03. Bezirk, Landstraße",3,84,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/1030-sanierungsbeduerftige-2-3-zimmer-wohnung-nahe-u3-780051648/
1030! ANLAGEOBJEKT! 3-Zimmer Wohnung mit Balkon! Unbefristet vermietet!,"€ 454.558,50","Wien, 03. Bezirk, Landstraße",3,92,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/1030-anlageobjekt-3-zimmer-wohnung-mit-balkon-unbefristet-vermietet-1423090265/
1030! ANLAGEOBJEKT! 3-Zimmer Wohnung mit Garten nahe Rochusmarkt! Unbefristet vermietet!,€ 320.625,"Wien, 03. Bezirk, Landstraße",3,71,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/1030-anlageobjekt-3-zimmer-wohnung-mit-garten-nahe-rochusmarkt-unbefristet-vermietet-1294872593/
Sanierungsbedürftige 3-Zimmer-Wohnung mit Balkon in 1080 Wien zu kaufen!,€ 339.000,"Wien, 08. Bezirk, Josefstadt",3,64,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1080-josefstadt/sanierungsbeduerftige-3-zimmer-wohnung-mit-balkon-in-1080-wien-zu-kaufen-1371293384/
Sanierte Altbau-Eckwohnung in Toplage nahe AUGARTEN,€ 399.000,"Wien, 20. Bezirk, Brigittenau",3,78,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/sanierte-altbau-eckwohnung-in-toplage-nahe-augarten-1068144011/
Exklusive Citywohnung mit Loggia - urbanes Wohnen auf hohem Niveau,€ 459.000,"Wien, 07. Bezirk, Neubau",3,84,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/exklusive-citywohnung-mit-loggia-urbanes-wohnen-auf-hohem-niveau-1073783660/
Charmante 3-Zimmer-Wohnung in Neubau - WG-geeignet und perfekt gelegen!,€ 357.500,"Wien, 07. Bezirk, Neubau",3,70,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/charmante-3-zimmer-wohnung-in-neubau-wg-geeignet-und-perfekt-gelegen-2061860749/
1060! Zentral gelegene und perfekt aufgeteilte 3-Zimmer Wohnung nahe U3/Zieglergasse!,€ 479.000,"Wien, 06. Bezirk, Mariahilf",3,90,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1060-mariahilf/1060-zentral-gelegene-und-perfekt-aufgeteilte-3-zimmer-wohnung-nahe-u3-zieglergasse-1315607658/
MODERNE WOHNUNG IN EINER WOHLFÜHLREGION,€ 449.000,"Wien, 20. Bezirk, Brigittenau",3,75,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/moderne-wohnung-in-einer-wohlfuehlregion-1495872040/
3. Bezirk! Innenstadt Juwel! Traumhafte 3-Zimmer Altbauwohnung! U-Bahn vor der Haustüre! Exklusive Deckenhöhe! WG-Geeignet!,€ 449.000,"Wien, 03. Bezirk, Landstraße",3,78,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/3-bezirk-innenstadt-juwel-traumhafte-3-zimmer-altbauwohnung-u-bahn-vor-der-haustuere-exklusive-deckenhoehe-wg-geeignet-765119048/
Ruhige & sehr gepflegte Stadtwohnung mit perfekter Verkehrsanbindung - U3 Schlachthausgasse!,€ 475.000,"Wien, 03. Bezirk, Landstraße",3,86,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/ruhige-sehr-gepflegte-stadtwohnung-mit-perfekter-verkehrsanbindung-u3-schlachthausgasse-1160847716/
Wohnung in zentraler Lage mit gemeinschaftlicher Dachterrasse,€ 280.000,"Wien, 20. Bezirk, Brigittenau",3,78,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/wohnung-in-zentraler-lage-mit-gemeinschaftlicher-dachterrasse-1134624884/
Gepflegte 79 m² Eigentumswohnung mit Parkblick am Kardinal-Nagl-Platz,€ 499.000,"Wien, 03. Bezirk, Landstraße",3,79,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/gepflegte-79-m-eigentumswohnung-mit-parkblick-am-kardinal-nagl-platz-804289739/
ALTBAU IN ZENTRALER LAGE - 3 zentral begehbare Zimmer durch Umbau möglich!,€ 357.500,"Wien, 07. Bezirk, Neubau",3,70,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/altbau-in-zentraler-lage-3-zentral-begehbare-zimmer-durch-umbau-moeglich-846117259/
TOP-LAGE! Sonnige 3 Zimmer Altbau im 4. Liftstock,€ 369.000,"Wien, 07. Bezirk, Neubau",3,75,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/top-lage-sonnige-3-zimmer-altbau-im-4-liftstock-1873823097/
VILLAGE IM DRITTEN | PROVISIONSFREIE 3-ZIMMER WOHNUNG MIT BALKON,€ 524.000,"Wien, 03. Bezirk, Landstraße",3,65,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/village-im-dritten-provisionsfreie-3-zimmer-wohnung-mit-balkon-1807374328/
Geräumige 3-Zimmer Wohnung,€ 368.000,"Wien, 06. Bezirk, Mariahilf",3,90,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1060-mariahilf/geraeumige-3-zimmer-wohnung-1551983643/
PROVISIONSFREI - Modernes Wohnen in zentraler Lage - direkt bei U-Bahn Station,€ 449.000,"Wien, 03. Bezirk, Landstraße",3,77,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/provisionsfrei-modernes-wohnen-in-zentraler-lage-direkt-bei-u-bahn-station-1205796914/
Stil. Lage. Möglichkeiten | 3-Zimmer Altbau mit optimaler Raumaufteilung,€ 445.000,"Wien, 07. Bezirk, Neubau",3,86,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/stil-lage-moeglichkeiten-3-zimmer-altbau-mit-optimaler-raumaufteilung-1627727538/
"Super aufgeteilte und unbefristet vermietete 3-Zimmer-Wohnung - ca. 3,4 % Bruttoanfangsrendite!",€ 249.000,"Wien, 03. Bezirk, Landstraße",3,74,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/super-aufgeteilte-und-unbefristet-vermietete-3-zimmer-wohnung-ca-3-4-bruttoanfangsrendite-1631306293/
"Lage, Lage, Ruhelage beim Schottentor!",€ 449.000,"Wien, 09. Bezirk, Alsergrund",3,62,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1090-alsergrund/lage-lage-ruhelage-beim-schottentor-1962443831/
"3 Zimmer-Wohnung Nähe Karmelitermarkt, gepflegtes Neubaueigentum - provisionsfreier Verkauf",€ 499.000,"Wien, 02. Bezirk, Leopoldstadt",3,70,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/3-zimmer-wohnung-naehe-karmelitermarkt-gepflegtes-neubaueigentum-provisionsfreier-verkauf-1478565131/
Helle Stadtwohnung mit Loggia - Wohnen im beliebten Fasanviertel,€ 469.000,"Wien, 03. Bezirk, Landstraße",3,105,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/helle-stadtwohnung-mit-loggia-wohnen-im-beliebten-fasanviertel-1127652842/
3-Zimmer-Wohnung am Hauptbahnhof und der U-Bahn-Station Südtiroler Platz - kernsaniert & mit Klimaanlage,€ 485.000,"Wien, 04. Bezirk, Wieden",3,68,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1040-wieden/3-zimmer-wohnung-am-hauptbahnhof-und-der-u-bahn-station-suedtiroler-platz-kernsaniert-mit-klimaanlage-1599105258/
"Sanierungsbedürftige Altbauwohnung im 2ten Stockwerk, direkt bei Neubaugasse unweit der Mariahilferstraße",€ 449.000,"Wien, 07. Bezirk, Neubau",3,72,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/sanierungsbeduerftige-altbauwohnung-im-2ten-stockwerk-direkt-bei-neubaugasse-unweit-der-mariahilferstrasse-1560371639/
PROVISIONSFREI VOM EIGENTÜMER! UNSANIERTE 3-ZIMMER WOHNUNG AM DONAUKANAL,€ 419.900,"Wien, 02. Bezirk, Leopoldstadt",3,93,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/provisionsfrei-vom-eigentuemer-unsanierte-3-zimmer-wohnung-am-donaukanal-1864351352/
Brigittenauer Lände - ruhige Loggiawohnung!,€ 470.000,"Wien, 20. Bezirk, Brigittenau",3,84,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/brigittenauer-laende-ruhige-loggiawohnung-1468718753/
1. DG im Schutzengel-Hof: Neubauhit mit West-Terrasse (Nachmitagssonne),€ 299.000,"Wien, 05. Bezirk, Margareten",3,61,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/1-dg-im-schutzengel-hof-neubauhit-mit-west-terrasse-nachmitagssonne-1445398665/
PROVISIONSFREI - Modernes Wohnen in zentraler Lage - direkt bei U-Bahn Station,ab € 155.900,"Wien, 03. Bezirk, Landstraße",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1030-landstrasse/provisionsfrei-modernes-wohnen-in-zentraler-lage-direkt-bei-u-bahn-station-871307353/
L24 - SOPHISTICATED LIVING,ab € 490.000,"Wien, 09. Bezirk, Alsergrund",0,,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/neubauprojekt/wien/wien-1090-alsergrund/l24-sophisticated-living-1017437321/
PROVISIONSFREI in 1070: Helle und ruhige 3-Zimmer-Wohnung mit südseitiger Innenhof-Loggia,€ 499.000,"Wien, 07. Bezirk, Neubau",3,62,https://www.willhaben.at/iad/immobilien/eigentumswohnung/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/provisionsfrei-in-1070-helle-und-ruhige-3-zimmer-wohnung-mit-suedseitiger-innenhof-loggia-1160004275/
